conv_id,corp_vol_idx,speaker,bc_pattern,volley_text_summary,full_volley_text,display_volley_text,significance_rank,correlation,p_value,p_adjusted
672625ba0544ba279d6e1219,2507,counsellor,"AF, OQ",That's a really practical step—choosing not to bring cigarettes with you might help reduce the temptation when you're out. You're identifying a specific action that could support the change you're con...,"That's a really practical step—choosing not to bring cigarettes with you might help reduce the temptation when you're out. You're identifying a specific action that could support the change you're considering. How do you feel about trying that, and is there anything else you'd like to reflect on or discuss as you think about making this change?","That's a really practical step—choosing not to bring cigarettes with you might help reduce the temptation when you're out. You're identifying a specific action that could support the change you're considering. How do you feel about trying that, and is there anything else you'd like to reflect on or discuss as you think about making this change?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
672c4935ef13e4a54fc284a9,2547,counsellor,"AF, OQ",That's a powerful testament having seen your father successfully quit after a long time with the help of hypnosis. Seeing that positive change in someone close to you can definitely offer hope and ins...,That's a powerful testament having seen your father successfully quit after a long time with the help of hypnosis. Seeing that positive change in someone close to you can definitely offer hope and inspiration. How does reflecting on your father's success influence your own journey in thinking about cutting back or quitting smoking?,That's a powerful testament having seen your father successfully quit after a long time with the help of hypnosis. Seeing that positive change in someone close to you can definitely offer hope and inspiration. How does reflecting on your father's success influence your own journey in thinking about cutting back or quitting smoking?,7,0.18247136809704556,0.05095834210296434,0.42222626313884737
5bacf6a4b95cc700014b56a8,2676,counsellor,"AF, OQ","It's good to hear that you're managing things. What's been on your mind lately, especially when it comes to smoking?","It's good to hear that you're managing things. What's been on your mind lately, especially when it comes to smoking?","It's good to hear that you're managing things. What's been on your mind lately, especially when it comes to smoking?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
5bc9f8b677740000016a08b5,2690,counsellor,"AF, OQ",I'm glad to hear that you're feeling content. What has been contributing to this positive feeling for you lately?,I'm glad to hear that you're feeling content. What has been contributing to this positive feeling for you lately?,I'm glad to hear that you're feeling content. What has been contributing to this positive feeling for you lately?,7,0.18247136809704556,0.05095834210296434,0.42222626313884737
5bc9f8b677740000016a08b5,2700,counsellor,"AF, OQ","Focusing on your wife's happiness and the financial benefits of quitting are strong motivators. These are meaningful reasons to you, and they can help guide you through this challenging journey. What ...","Focusing on your wife's happiness and the financial benefits of quitting are strong motivators. These are meaningful reasons to you, and they can help guide you through this challenging journey. What small steps do you think you might start with to work toward these goals, when you feel ready?","Focusing on your wife's happiness and the financial benefits of quitting are strong motivators. These are meaningful reasons to you, and they can help guide you through this challenging journey. What small steps do you think you might start with to work toward these goals, when you feel ready?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
5e90a3adb3e1243bdcfaf973,2794,counsellor,"AF, OQ",You're making an effort to push back that first smoke until after breakfast and even waiting until later in the afternoon. It seems like you're already experimenting with managing smoking in a way tha...,"You're making an effort to push back that first smoke until after breakfast and even waiting until later in the afternoon. It seems like you're already experimenting with managing smoking in a way that feels more balanced for you. How do those changes feel for you, and what impact have they had on your day so far?","You're making an effort to push back that first smoke until after breakfast and even waiting until later in the afternoon. It seems like you're already experimenting with managing smoking in a way that feels more balanced for you. How do those changes feel for you, and what impact have they had on your day so far?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
5e90a3adb3e1243bdcfaf973,2796,counsellor,"AF, OQ",That's really a significant shift—from five cigarettes down to two a day. It's evident that some of the changes you're trying are working well for you. How has this reduction affected other aspects of...,"That's really a significant shift—from five cigarettes down to two a day. It's evident that some of the changes you're trying are working well for you. How has this reduction affected other aspects of your life, like your energy levels or stress management?","That's really a significant shift—from five cigarettes down to two a day. It's evident that some of the changes you're trying are working well for you. How has this reduction affected other aspects of your life, like your energy levels or stress management?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
5ccf4c5db46c7000170d7f5a,2844,counsellor,"AF, OQ",It's great to hear that you're experimenting with different approaches to find a solution that works for you. Transitioning to a lower nicotine strength with the 10mg vapes seems to be a step in the d...,It's great to hear that you're experimenting with different approaches to find a solution that works for you. Transitioning to a lower nicotine strength with the 10mg vapes seems to be a step in the direction you're comfortable with. This adjustment shows your willingness to reduce nicotine use. How does this current approach impact your feelings about smoking and your progress towards your fitness goals?,It's great to hear that you're experimenting with different approaches to find a solution that works for you. Transitioning to a lower nicotine strength with the 10mg vapes seems to be a step in the direction you're comfortable with. This adjustment shows your willingness to reduce nicotine use. How does this current approach impact your feelings about smoking and your progress towards your fitness goals?,7,0.18247136809704556,0.05095834210296434,0.42222626313884737
668912769c60f1491ca58981,2903,counsellor,"AF, OQ","Planning for a weekly schedule is a realistic and manageable way to start. How many days a week are you thinking of working these new activities into, and what do you envision those days looking like?","Planning for a weekly schedule is a realistic and manageable way to start. How many days a week are you thinking of working these new activities into, and what do you envision those days looking like?","Planning for a weekly schedule is a realistic and manageable way to start. How many days a week are you thinking of working these new activities into, and what do you envision those days looking like?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
668912769c60f1491ca58981,2905,counsellor,"AF, OQ","That's a strong commitment, dedicating five days a week to these new habits. It shows your motivation to make a meaningful change. How do you see these five days unfolding? For instance, which days mi...","That's a strong commitment, dedicating five days a week to these new habits. It shows your motivation to make a meaningful change. How do you see these five days unfolding? For instance, which days might you visit the gym, and how will you incorporate using toothpicks during your routine?","That's a strong commitment, dedicating five days a week to these new habits. It shows your motivation to make a meaningful change. How do you see these five days unfolding? For instance, which days might you visit the gym, and how will you incorporate using toothpicks during your routine?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
670c2841cfd21749eb6feea8,3016,counsellor,"AF, OQ",That's an important topic. What's been your focus or area of interest within the study on smoking?,That's an important topic. What's been your focus or area of interest within the study on smoking?,That's an important topic. What's been your focus or area of interest within the study on smoking?,7,0.18247136809704556,0.05095834210296434,0.42222626313884737
670c2841cfd21749eb6feea8,3018,counsellor,"AF, OQ",It’s great that you’re focusing on ways to stop or reduce smoking. That's a significant step. What has motivated you to consider this change?,It’s great that you’re focusing on ways to stop or reduce smoking. That's a significant step. What has motivated you to consider this change?,It’s great that you’re focusing on ways to stop or reduce smoking. That's a significant step. What has motivated you to consider this change?,7,0.18247136809704556,0.05095834210296434,0.42222626313884737
670c2841cfd21749eb6feea8,3030,counsellor,"AF, OQ",That's a really positive perspective. Thinking about the good it will do for you is a wonderful motivator. What benefits do you envision for yourself if you were to stop smoking?,That's a really positive perspective. Thinking about the good it will do for you is a wonderful motivator. What benefits do you envision for yourself if you were to stop smoking?,That's a really positive perspective. Thinking about the good it will do for you is a wonderful motivator. What benefits do you envision for yourself if you were to stop smoking?,7,0.18247136809704556,0.05095834210296434,0.42222626313884737
672a89bc5e3d67a9fdbdf803,3066,counsellor,"AF, OQ","That's a significant decision, and it's wonderful that you're considering it. Wanting to change is an important first step. What are some of the reasons that are motivating you to think about making t...","That's a significant decision, and it's wonderful that you're considering it. Wanting to change is an important first step. What are some of the reasons that are motivating you to think about making this change?","That's a significant decision, and it's wonderful that you're considering it. Wanting to change is an important first step. What are some of the reasons that are motivating you to think about making this change?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
650497398724fb2ddc7f6640,3096,counsellor,"AF, OQ","Those are very meaningful reasons. Taking care of your health is so important, and aligning your actions with your religious beliefs can bring a lot of peace and purpose. How are these factors influen...","Those are very meaningful reasons. Taking care of your health is so important, and aligning your actions with your religious beliefs can bring a lot of peace and purpose. How are these factors influencing your thoughts and feelings about smoking right now?","Those are very meaningful reasons. Taking care of your health is so important, and aligning your actions with your religious beliefs can bring a lot of peace and purpose. How are these factors influencing your thoughts and feelings about smoking right now?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
639a377ae81184e896e1daaf,3164,counsellor,"AF, OQ",Those are really important reasons. Taking care of your health and finances can have a big impact on many areas of your life. What are some of the things you're hoping to achieve by making this change...,Those are really important reasons. Taking care of your health and finances can have a big impact on many areas of your life. What are some of the things you're hoping to achieve by making this change?,Those are really important reasons. Taking care of your health and finances can have a big impact on many areas of your life. What are some of the things you're hoping to achieve by making this change?,7,0.18247136809704556,0.05095834210296434,0.42222626313884737
66fc6008cda3d277a8978dbf,3249,counsellor,"AF, OQ","It's great to hear that you're intrigued and open to exploring this topic. Quitting smoking is a journey, and it's a positive step that you're considering it. Before we dive into methods, what are som...","It's great to hear that you're intrigued and open to exploring this topic. Quitting smoking is a journey, and it's a positive step that you're considering it. Before we dive into methods, what are some of the reasons you feel motivated to stop smoking, and are there any concerns or hesitations you have about it?","It's great to hear that you're intrigued and open to exploring this topic. Quitting smoking is a journey, and it's a positive step that you're considering it. Before we dive into methods, what are some of the reasons you feel motivated to stop smoking, and are there any concerns or hesitations you have about it?",7,0.18247136809704556,0.05095834210296434,0.42222626313884737
5daa50967776b10016e1bc9b,3363,counsellor,"AF, OQ",Continuing with nicotine pouches and relying on your willpower and desire to stop could be key components in your journey. Having a clear desire to quit might make a significant difference. What's you...,Continuing with nicotine pouches and relying on your willpower and desire to stop could be key components in your journey. Having a clear desire to quit might make a significant difference. What's your current motivation for considering cutting out those last few cigarettes?,Continuing with nicotine pouches and relying on your willpower and desire to stop could be key components in your journey. Having a clear desire to quit might make a significant difference. What's your current motivation for considering cutting out those last few cigarettes?,7,0.18247136809704556,0.05095834210296434,0.42222626313884737
663fd7ca84b7978432d6070b,8,counsellor,"CQ, SR, SU",It sounds like smoking provides a sense of calm and a way to manage stress for you. Those moments of meditation can be really important. Do you ever have times when you feel differently about smoking ...,It sounds like smoking provides a sense of calm and a way to manage stress for you. Those moments of meditation can be really important. Do you ever have times when you feel differently about smoking or have any concerns about it?,It sounds like smoking provides a sense of calm and a way to manage stress for you. Those moments of meditation can be really important. Do you ever have times when you feel differently about smoking or have any concerns about it?,8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
6735337bd46a0b33a2bcf429,74,counsellor,"CQ, SR, SU",The idea of facing that period without cigarettes—and the cravings that could come with it—sounds daunting. It's understandable to feel apprehensive about that discomfort. Have you noticed any moments...,The idea of facing that period without cigarettes—and the cravings that could come with it—sounds daunting. It's understandable to feel apprehensive about that discomfort. Have you noticed any moments or situations where the cravings aren’t as strong or are more manageable for you?,The idea of facing that period without cigarettes—and the cravings that could come with it—sounds daunting. It's understandable to feel apprehensive about that discomfort. Have you noticed any moments or situations where the cravings aren’t as strong or are more manageable for you?,8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
6127b32b912465823dca1e4b,113,counsellor,"CQ, SR, SU","It seems that smoking is a reliable way for you to find some relief and cope with stress. That's really important. While it helps, are there any downsides or concerns you've noticed about smoking in y...","It seems that smoking is a reliable way for you to find some relief and cope with stress. That's really important. While it helps, are there any downsides or concerns you've noticed about smoking in your life?","It seems that smoking is a reliable way for you to find some relief and cope with stress. That's really important. While it helps, are there any downsides or concerns you've noticed about smoking in your life?",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
6127b32b912465823dca1e4b,115,counsellor,"CQ, SR, SU","It sounds like the common downsides like the smell are noticeable to you, even though smoking helps in other ways. Balancing these benefits and downsides can be difficult at times. Is there anything e...","It sounds like the common downsides like the smell are noticeable to you, even though smoking helps in other ways. Balancing these benefits and downsides can be difficult at times. Is there anything else about smoking that you'd like to talk about today?","It sounds like the common downsides like the smell are noticeable to you, even though smoking helps in other ways. Balancing these benefits and downsides can be difficult at times. Is there anything else about smoking that you'd like to talk about today?",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
663b79f76293a4480abba57d,191,counsellor,"CQ, SR, SU","Smoking has become a routine for you, something that you do almost automatically. It’s understandable that it might not always be on your mind. Do you ever notice moments when that routine is challeng...","Smoking has become a routine for you, something that you do almost automatically. It’s understandable that it might not always be on your mind. Do you ever notice moments when that routine is challenged or where you find yourself questioning it, even a little bit?","Smoking has become a routine for you, something that you do almost automatically. It’s understandable that it might not always be on your mind. Do you ever notice moments when that routine is challenged or where you find yourself questioning it, even a little bit?",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
67336dc4beb89674ca687d87,204,counsellor,"CQ, SR, SU",I'm sorry to hear that. Feeling low on energy and motivation can be really challenging. Can you tell me more about what's been going on for you lately?,I'm sorry to hear that. Feeling low on energy and motivation can be really challenging. Can you tell me more about what's been going on for you lately?,I'm sorry to hear that. Feeling low on energy and motivation can be really challenging. Can you tell me more about what's been going on for you lately?,8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
59cb95053306be000195be2e,281,counsellor,"CQ, SR, SU",It seems like you're concerned about how the withdrawal might impact you and how things might change once you stop smoking. That can definitely weigh heavily on anyone's mind. Is there a particular as...,It seems like you're concerned about how the withdrawal might impact you and how things might change once you stop smoking. That can definitely weigh heavily on anyone's mind. Is there a particular aspect of those changes or challenges that stands out to you most?,It seems like you're concerned about how the withdrawal might impact you and how things might change once you stop smoking. That can definitely weigh heavily on anyone's mind. Is there a particular aspect of those changes or challenges that stands out to you most?,8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
5f7d026c6fd2421d2dc1af04,339,counsellor,"CQ, SR, SU","You're acknowledging the potential risks of smoking, even though you haven't experienced noticeable negative effects yet. It's human nature to hope for the best when the impact isn't immediately appar...","You're acknowledging the potential risks of smoking, even though you haven't experienced noticeable negative effects yet. It's human nature to hope for the best when the impact isn't immediately apparent. Given this awareness, have you ever thought about what life might be like without smoking, or what benefits might come from making a change?","You're acknowledging the potential risks of smoking, even though you haven't experienced noticeable negative effects yet. It's human nature to hope for the best when the impact isn't immediately apparent. Given this awareness, have you ever thought about what life might be like without smoking, or what benefits might come from making a change?",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
610898813e48dc2864965122,417,counsellor,"CQ, SR, SU","The idea of experiencing health benefits seems very positive to you. It's natural to look forward to feeling better overall. Since we’re exploring this, is there anything else on your mind that you th...","The idea of experiencing health benefits seems very positive to you. It's natural to look forward to feeling better overall. Since we’re exploring this, is there anything else on your mind that you think might be important to consider when thinking about changing your smoking habits?","The idea of experiencing health benefits seems very positive to you. It's natural to look forward to feeling better overall. Since we’re exploring this, is there anything else on your mind that you think might be important to consider when thinking about changing your smoking habits?",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
610898813e48dc2864965122,421,counsellor,"CQ, SR, SU",It sounds like the constant presence of tobacco and its easy availability in your environment is making it harder for you to quit. Balancing the support for your father with your own goals must be tri...,It sounds like the constant presence of tobacco and its easy availability in your environment is making it harder for you to quit. Balancing the support for your father with your own goals must be tricky. Do you have any thoughts on how you might navigate this challenge if you decide to pursue a change?,It sounds like the constant presence of tobacco and its easy availability in your environment is making it harder for you to quit. Balancing the support for your father with your own goals must be tricky. Do you have any thoughts on how you might navigate this challenge if you decide to pursue a change?,8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
6103583967377f29277e44ba,461,counsellor,"CQ, SR, SU",It sounds like you've tried inhalers and found they didn't work for you. It's important to find something that feels right for your needs. Would you like to explore other options like nicotine gum or ...,"It sounds like you've tried inhalers and found they didn't work for you. It's important to find something that feels right for your needs. Would you like to explore other options like nicotine gum or lozenges, or even discuss behavioral support and strategies that don't involve nicotine substitutes?","It sounds like you've tried inhalers and found they didn't work for you. It's important to find something that feels right for your needs. Would you like to explore other options like nicotine gum or lozenges, or even discuss behavioral support and strategies that don't involve nicotine substitutes?",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
6736473dc33f78037ffd2be5,715,counsellor,"CQ, SR, SU","Rejuvenation seems to be a recurring and important feeling for you, both with smoking and drinking beer. Feeling refreshed can be incredibly rewarding. Is there anything else you'd be interested in di...","Rejuvenation seems to be a recurring and important feeling for you, both with smoking and drinking beer. Feeling refreshed can be incredibly rewarding. Is there anything else you'd be interested in discussing, either related to these activities or perhaps something else that brings fulfillment to your life?","Rejuvenation seems to be a recurring and important feeling for you, both with smoking and drinking beer. Feeling refreshed can be incredibly rewarding. Is there anything else you'd be interested in discussing, either related to these activities or perhaps something else that brings fulfillment to your life?",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
668c7da70cc4411c509449f7,731,counsellor,"CQ, SR, SU",It sounds like depression has played a role in your thoughts about smoking. I'm sorry to hear you've been feeling this way. Can you share a bit more about how depression and smoking are linked for you...,It sounds like depression has played a role in your thoughts about smoking. I'm sorry to hear you've been feeling this way. Can you share a bit more about how depression and smoking are linked for you?,It sounds like depression has played a role in your thoughts about smoking. I'm sorry to hear you've been feeling this way. Can you share a bit more about how depression and smoking are linked for you?,8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
60a8bd22d03adbe92cbb9a5e,895,counsellor,"CQ, SR, SU","I appreciate you sharing that. It sounds like you’ve been reflecting on your smoking habits, especially as they’ve shifted recently. Before we explore potential next steps, would it be helpful to go o...","I appreciate you sharing that. It sounds like you’ve been reflecting on your smoking habits, especially as they’ve shifted recently. Before we explore potential next steps, would it be helpful to go over what we've discussed so far?","I appreciate you sharing that. It sounds like you’ve been reflecting on your smoking habits, especially as they’ve shifted recently. Before we explore potential next steps, would it be helpful to go over what we've discussed so far?",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
6645d12da196111f27f80d68,908,counsellor,"CQ, SR, SU","It sounds like smoking has been a way to manage your anxiety and bring some calm into your life. On one hand, it's understandable why you'd turn to something that helps in those moments. On the other ...","It sounds like smoking has been a way to manage your anxiety and bring some calm into your life. On one hand, it's understandable why you'd turn to something that helps in those moments. On the other hand, have you ever thought about how smoking might be impacting other parts of your life?","It sounds like smoking has been a way to manage your anxiety and bring some calm into your life. On one hand, it's understandable why you'd turn to something that helps in those moments. On the other hand, have you ever thought about how smoking might be impacting other parts of your life?",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
6615283f82799fd70e2c056b,991,counsellor,"CQ, SR, SU",I appreciate you sharing that with me. It sounds like stress is something you're dealing with right now. Stress can definitely have a big impact on our lives. Would you like to talk more about what's ...,I appreciate you sharing that with me. It sounds like stress is something you're dealing with right now. Stress can definitely have a big impact on our lives. Would you like to talk more about what's been causing stress for you lately?,I appreciate you sharing that with me. It sounds like stress is something you're dealing with right now. Stress can definitely have a big impact on our lives. Would you like to talk more about what's been causing stress for you lately?,8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
6615283f82799fd70e2c056b,993,counsellor,"CQ, SR, SU","That sounds really challenging and probably quite overwhelming at times. Having someone close to you dealing with alcohol issues can be very stressful. How has it been affecting you, and is there anyt...","That sounds really challenging and probably quite overwhelming at times. Having someone close to you dealing with alcohol issues can be very stressful. How has it been affecting you, and is there anything specific you've been doing to manage this stress?","That sounds really challenging and probably quite overwhelming at times. Having someone close to you dealing with alcohol issues can be very stressful. How has it been affecting you, and is there anything specific you've been doing to manage this stress?",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
59edca95ac0af70001b36f9c,1023,counsellor,"CQ, SR, SU","You find yourself torn between the comfort and relief smoking provides and the strong desire to quit to benefit your health and family. It's understandable to feel that way, given what smoking means t...","You find yourself torn between the comfort and relief smoking provides and the strong desire to quit to benefit your health and family. It's understandable to feel that way, given what smoking means to you right now. Let's take a moment to acknowledge the challenge and complexity of these feelings. Is there anything else you want to explore or share about your experience?","You find yourself torn between the comfort and relief smoking provides and the strong desire to quit to benefit your health and family. It's understandable to feel that way, given what smoking means to you right now. Let's take a moment to acknowledge the challenge and complexity of these feelings. Is there anything else you want to explore or share about your experience?",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
5cc65f978d2a1e000185c4e9,1072,counsellor,"CQ, SR, SU",I'm sorry to hear that you're feeling stressed. It sounds like smoking is something you turn to when you're experiencing stress. Would you like to share a bit more about what's been causing you stress...,I'm sorry to hear that you're feeling stressed. It sounds like smoking is something you turn to when you're experiencing stress. Would you like to share a bit more about what's been causing you stress lately?,I'm sorry to hear that you're feeling stressed. It sounds like smoking is something you turn to when you're experiencing stress. Would you like to share a bit more about what's been causing you stress lately?,8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
5ea443b82d77062697ac9814,1102,counsellor,"CQ, SR, SU","Smoking does help you manage stress in a helpful way right now. It's important to have ways to cope with difficult times. Have you ever thought about other ways to manage stress, or is smoking the mai...","Smoking does help you manage stress in a helpful way right now. It's important to have ways to cope with difficult times. Have you ever thought about other ways to manage stress, or is smoking the main approach you've relied on?","Smoking does help you manage stress in a helpful way right now. It's important to have ways to cope with difficult times. Have you ever thought about other ways to manage stress, or is smoking the main approach you've relied on?",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
5ea443b82d77062697ac9814,1106,counsellor,"CQ, SR, SU","It seems like smoking has been a steady part of your routine, giving you a level of contentment in dealing with stress. You're in a space where you're comfortable with it right now. However, if there'...","It seems like smoking has been a steady part of your routine, giving you a level of contentment in dealing with stress. You're in a space where you're comfortable with it right now. However, if there's ever anything you'd like to explore or discuss about your relationship with smoking, I'm here to support you. Is there anything else related to smoking, or perhaps another topic, you'd like to talk about today?","It seems like smoking has been a steady part of your routine, giving you a level of contentment in dealing with stress. You're in a space where you're comfortable with it right now. However, if there's ever anything you'd like to explore or discuss about your relationship with smoking, I'm here to support you. Is there anything else related to smoking, or perhaps another topic, you'd like to talk about today?",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
67367d0a333a8316c597fe24,1447,counsellor,"CQ, SR, SU","I hear you taking a moment to sort through your thoughts. It can be challenging when the urge feels strong. As you reflect, would you like to explore further the role smoking plays in your life and ho...","I hear you taking a moment to sort through your thoughts. It can be challenging when the urge feels strong. As you reflect, would you like to explore further the role smoking plays in your life and how it relates to those immediate and longer-term feelings and health concerns? It's perfectly okay to take small steps in understanding and resolving these feelings.","I hear you taking a moment to sort through your thoughts. It can be challenging when the urge feels strong. As you reflect, would you like to explore further the role smoking plays in your life and how it relates to those immediate and longer-term feelings and health concerns? It's perfectly okay to take small steps in understanding and resolving these feelings.",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
667cfd0b827314cd6f7027c4,1606,counsellor,"CQ, SR, SU",I hear you're feeling worn out. That must be tough to cope with. Is there anything particular that's been making you feel this way?,I hear you're feeling worn out. That must be tough to cope with. Is there anything particular that's been making you feel this way?,I hear you're feeling worn out. That must be tough to cope with. Is there anything particular that's been making you feel this way?,8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
5fcca7bf6a7182b003b32a36,1919,counsellor,"CQ, SR, SU","It's understandable to feel concerned about something you're passionate about, like your football team. Burnley's struggles might feel a bit frustrating right now. Do you find that watching football b...","It's understandable to feel concerned about something you're passionate about, like your football team. Burnley's struggles might feel a bit frustrating right now. Do you find that watching football brings a bit of relief or maybe even adds stress sometimes?","It's understandable to feel concerned about something you're passionate about, like your football team. Burnley's struggles might feel a bit frustrating right now. Do you find that watching football brings a bit of relief or maybe even adds stress sometimes?",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
63d1c1095b55c7061678a96e,2026,counsellor,"CQ, SR, SU",That's understandable. It sounds like you're thinking about the impact smoking might have in the future and that it's weighing on you. Could you tell me more about what's been on your mind regarding t...,That's understandable. It sounds like you're thinking about the impact smoking might have in the future and that it's weighing on you. Could you tell me more about what's been on your mind regarding those health concerns?,That's understandable. It sounds like you're thinking about the impact smoking might have in the future and that it's weighing on you. Could you tell me more about what's been on your mind regarding those health concerns?,8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
6658b8079bdcfc7da425e0ec,2072,counsellor,"CQ, SR, SU","It seems that when you first tried it, the newness and staying busy helped, but when you hit those routine moments—like watching TV or driving—that's when the urge crept back in. It's understandable t...","It seems that when you first tried it, the newness and staying busy helped, but when you hit those routine moments—like watching TV or driving—that's when the urge crept back in. It's understandable that those familiar activities would bring up those feelings. If you were to consider trying again, is there anything you might want to do differently to address those times when boredom strikes?","It seems that when you first tried it, the newness and staying busy helped, but when you hit those routine moments—like watching TV or driving—that's when the urge crept back in. It's understandable that those familiar activities would bring up those feelings. If you were to consider trying again, is there anything you might want to do differently to address those times when boredom strikes?",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
567f59e0d18c640011e7ac0b,2202,counsellor,"CQ, SR, SU",I understand. It sounds like smoking is a stable part of your routine and doesn't stir up any strong feelings at the moment. Is there anything specific you'd like to explore or discuss about your smok...,"I understand. It sounds like smoking is a stable part of your routine and doesn't stir up any strong feelings at the moment. Is there anything specific you'd like to explore or discuss about your smoking today, or any other areas you're curious about?","I understand. It sounds like smoking is a stable part of your routine and doesn't stir up any strong feelings at the moment. Is there anything specific you'd like to explore or discuss about your smoking today, or any other areas you're curious about?",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
66db58ca73be06273e7f8d78,2309,counsellor,"CQ, SR, SU",Your ex played a role in supporting you during that time. Having someone close can make a big difference when going through a tough challenge. Is there anything about that support that you found espec...,Your ex played a role in supporting you during that time. Having someone close can make a big difference when going through a tough challenge. Is there anything about that support that you found especially helpful or would like to talk more about?,Your ex played a role in supporting you during that time. Having someone close can make a big difference when going through a tough challenge. Is there anything about that support that you found especially helpful or would like to talk more about?,8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
6517301b6d21d25e19c7e501,2412,counsellor,"CQ, SR, SU","It sounds like nicotine provides a consistent effect that supports you throughout your day. Having something that feels reliable can be quite comforting. Given this positive impact, do you ever find y...","It sounds like nicotine provides a consistent effect that supports you throughout your day. Having something that feels reliable can be quite comforting. Given this positive impact, do you ever find yourself weighing the benefits of smoking against any concerns, or is the enjoyment it provides your main focus right now?","It sounds like nicotine provides a consistent effect that supports you throughout your day. Having something that feels reliable can be quite comforting. Given this positive impact, do you ever find yourself weighing the benefits of smoking against any concerns, or is the enjoyment it provides your main focus right now?",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
65c23bf7904812607642bad6,2440,counsellor,"CQ, SR, SU","You've shared a lot about your thoughts and feelings regarding smoking. Let's summarize some of the key things we've discussed: you want to quit smoking, you're feeling constrained by it, and you're h...","You've shared a lot about your thoughts and feelings regarding smoking. Let's summarize some of the key things we've discussed: you want to quit smoking, you're feeling constrained by it, and you're hopeful about potential health improvements and financial savings. Would it be alright to talk about steps you might take toward change?","You've shared a lot about your thoughts and feelings regarding smoking. Let's summarize some of the key things we've discussed: you want to quit smoking, you're feeling constrained by it, and you're hopeful about potential health improvements and financial savings. Would it be alright to talk about steps you might take toward change?",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
66d8e4c119fbcd2677d4eeba,2464,counsellor,"CQ, SR, SU",Weekends can be such a great time to unwind and recharge after a busy week. It sounds like you're really appreciating that break from work. Is there anything else you've found yourself thinking about ...,Weekends can be such a great time to unwind and recharge after a busy week. It sounds like you're really appreciating that break from work. Is there anything else you've found yourself thinking about or focusing on during this downtime?,Weekends can be such a great time to unwind and recharge after a busy week. It sounds like you're really appreciating that break from work. Is there anything else you've found yourself thinking about or focusing on during this downtime?,8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
672625ba0544ba279d6e1219,2491,counsellor,"CQ, SR, SU",It sounds like you're feeling a bit worn out. Would you like to tell me more about what's been making you feel this way recently? It's important to make sure you're taking care of yourself.,It sounds like you're feeling a bit worn out. Would you like to tell me more about what's been making you feel this way recently? It's important to make sure you're taking care of yourself.,It sounds like you're feeling a bit worn out. Would you like to tell me more about what's been making you feel this way recently? It's important to make sure you're taking care of yourself.,8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
672625ba0544ba279d6e1219,2493,counsellor,"CQ, SR, SU","That sounds like quite a plateful—juggling a master's program, social commitments, and financial responsibilities. It's understandable to feel tired managing all those different aspects of life. How h...","That sounds like quite a plateful—juggling a master's program, social commitments, and financial responsibilities. It's understandable to feel tired managing all those different aspects of life. How have you been coping with all this, and are there any specific challenges you're facing with balancing it all?","That sounds like quite a plateful—juggling a master's program, social commitments, and financial responsibilities. It's understandable to feel tired managing all those different aspects of life. How have you been coping with all this, and are there any specific challenges you're facing with balancing it all?",8,-0.15737320086194553,0.0930182476805188,0.6551757114533158
